1,22,33,1,1,0
1,22,45,1,1,0
1,22,22,1,3,0
1,22,74,1,6,0
1,22,73,1,9,0
1,22,75,1,12,0
1,22,77,1,15,0
1,22,79,1,15,0
1,22,402,1,18,0
1,22,36,1,21,0
1,22,230,1,24,0
1,22,235,1,27,0
1,22,388,1,30,0
1,22,38,1,33,0
1,22,76,1,36,0
1,22,130,2,0,0
1,22,80,2,0,0
1,22,174,2,0,0
1,22,275,2,0,0
1,22,267,2,0,0
1,22,204,2,0,0
1,22,345,2,0,0
1,22,133,2,0,0
1,22,437,2,0,0
1,22,438,2,0,0
1,22,124,2,0,0
1,22,580,2,0,0
1,22,92,4,0,0
1,22,331,4,0,0
1,22,526,4,0,0
1,22,241,4,0,0
1,22,113,4,0,0
1,22,182,4,0,0
1,22,202,4,0,0
1,22,219,4,0,0
1,22,76,4,0,0
1,22,104,4,0,0
1,22,188,4,0,0
1,22,263,4,0,0
1,22,156,4,0,0
1,22,213,4,0,0
1,22,412,4,0,0
1,22,206,4,0,0
1,22,203,4,0,0
1,22,148,4,0,0
1,22,14,4,0,0
1,22,214,4,0,0
1,22,447,4,0,0
1,22,207,4,0,0
1,22,164,4,0,0
1,22,15,4,0,0
1,22,70,4,0,0
1,22,249,4,0,0
2,22,33,1,1,0
2,22,45,1,1,0
2,22,22,1,1,0
2,22,74,1,1,0
2,22,73,1,9,0
2,22,75,1,12,0
2,22,77,1,15,0
2,22,79,1,15,0
2,22,402,1,20,0
2,22,36,1,25,0
2,22,230,1,30,0
2,22,235,1,35,0
2,22,388,1,40,0
2,22,38,1,45,0
2,22,76,1,50,0
2,22,92,4,0,0
2,22,331,4,0,0
2,22,526,4,0,0
2,22,241,4,0,0
2,22,113,4,0,0
2,22,182,4,0,0
2,22,202,4,0,0
2,22,219,4,0,0
2,22,76,4,0,0
2,22,104,4,0,0
2,22,188,4,0,0
2,22,263,4,0,0
2,22,156,4,0,0
2,22,213,4,0,0
2,22,412,4,0,0
2,22,206,4,0,0
2,22,203,4,0,0
2,22,148,4,0,0
2,22,14,4,0,0
2,22,214,4,0,0
2,22,447,4,0,0
2,22,207,4,0,0
2,22,164,4,0,0
2,22,15,4,0,0
2,22,70,4,0,0
