1,25,33,1,1,0
1,25,45,1,1,0
1,25,22,1,3,0
1,25,74,1,6,0
1,25,73,1,9,0
1,25,75,1,12,0
1,25,77,1,15,0
1,25,79,1,15,0
1,25,402,1,18,0
1,25,36,1,21,0
1,25,230,1,24,0
1,25,235,1,27,0
1,25,388,1,30,0
1,25,438,1,33,0
1,25,76,1,36,0
1,25,36,4,0,0
1,25,204,4,0,0
1,25,182,4,0,0
1,25,491,4,0,0
1,25,887,4,0,0
1,25,263,4,0,0
1,25,345,4,0,0
1,25,474,4,0,0
1,25,203,4,0,0
1,25,241,4,0,0
1,25,331,4,0,0
1,25,206,4,0,0
1,25,34,4,0,0
1,25,214,4,0,0
1,25,402,4,0,0
1,25,447,4,0,0
1,25,156,4,0,0
1,25,14,4,0,0
1,25,164,4,0,0
1,25,202,4,0,0
1,25,412,4,0,0
1,25,270,4,0,0
1,25,580,4,0,0
1,25,520,4,0,0
1,25,188,4,0,0
1,25,437,4,0,0
1,25,76,4,0,0
1,25,853,4,0,0
1,25,92,4,0,0
1,25,282,4,0,0
1,25,311,4,0,0
1,25,804,4,0,0
1,25,38,4,0,0
1,25,174,4,0,0
1,25,80,2,0,0
1,25,92,2,0,0
1,25,174,2,0,0
1,25,275,2,0,0
2,25,22,1,1,0
2,25,33,1,1,0
2,25,45,1,1,0
2,25,74,1,1,0
2,25,73,1,9,0
2,25,75,1,12,0
2,25,77,1,15,0
2,25,79,1,15,0
2,25,402,1,20,0
2,25,36,1,25,0
2,25,230,1,30,0
2,25,235,1,35,0
2,25,388,1,40,0
2,25,438,1,45,0
2,25,76,1,50,0
2,25,36,4,0,0
2,25,204,4,0,0
2,25,182,4,0,0
2,25,491,4,0,0
2,25,887,4,0,0
2,25,263,4,0,0
2,25,345,4,0,0
2,25,474,4,0,0
2,25,203,4,0,0
2,25,241,4,0,0
2,25,331,4,0,0
2,25,206,4,0,0
2,25,34,4,0,0
2,25,214,4,0,0
2,25,402,4,0,0
2,25,447,4,0,0
2,25,156,4,0,0
2,25,14,4,0,0
2,25,164,4,0,0
2,25,202,4,0,0
2,25,412,4,0,0
2,25,270,4,0,0
2,25,580,4,0,0
2,25,520,4,0,0
2,25,188,4,0,0
2,25,437,4,0,0
2,25,76,4,0,0
2,25,853,4,0,0
2,25,46,4,0,0
2,25,92,4,0,0
2,25,282,4,0,0
2,25,311,4,0,0
2,25,804,4,0,0
2,25,38,4,0,0
2,25,174,4,0,0
3,25,572,1,0,0
3,25,74,1,1,0
3,25,80,1,1,0
3,25,22,1,1,0
3,25,33,1,1,0
3,25,45,1,1,0
3,25,73,1,9,0
3,25,75,1,12,0
3,25,79,1,15,0
3,25,77,1,15,0
3,25,402,1,20,0
3,25,36,1,25,0
3,25,230,1,30,0
3,25,235,1,37,0
3,25,388,1,44,0
3,25,438,1,51,0
3,25,76,1,58,0
3,25,36,4,0,0
3,25,204,4,0,0
3,25,184,4,0,0
3,25,182,4,0,0
3,25,491,4,0,0
3,25,887,4,0,0
3,25,263,4,0,0
3,25,523,4,0,0
3,25,345,4,0,0
3,25,474,4,0,0
3,25,203,4,0,0
3,25,241,4,0,0
3,25,331,4,0,0
3,25,206,4,0,0
3,25,34,4,0,0
3,25,214,4,0,0
3,25,402,4,0,0
3,25,447,4,0,0
3,25,398,4,0,0
3,25,707,4,0,0
3,25,156,4,0,0
3,25,14,4,0,0
3,25,164,4,0,0
3,25,202,4,0,0
3,25,412,4,0,0
3,25,133,4,0,0
3,25,270,4,0,0
3,25,414,4,0,0
3,25,580,4,0,0
3,25,520,4,0,0
3,25,188,4,0,0
3,25,89,4,0,0
3,25,416,4,0,0
3,25,338,4,0,0
3,25,437,4,0,0
3,25,63,4,0,0
3,25,76,4,0,0
3,25,853,4,0,0
3,25,46,4,0,0
3,25,92,4,0,0
3,25,282,4,0,0
3,25,311,4,0,0
