4,23,10,1,1,0
4,23,45,1,1,0
4,23,52,1,4,0
4,23,108,1,8,0
4,23,225,1,12,0
4,23,424,1,17,0
4,23,163,1,20,0
4,23,53,1,24,0
4,23,184,1,28,0
4,23,83,1,32,0
4,23,517,1,36,0
4,23,394,1,40,0
4,23,36,4,0,0
4,23,184,4,0,0
4,23,182,4,0,0
4,23,424,4,0,0
4,23,83,4,0,0
4,23,263,4,0,0
4,23,232,4,0,0
4,23,129,4,0,0
4,23,317,4,0,0
4,23,488,4,0,0
4,23,374,4,0,0
4,23,525,4,0,0
4,23,203,4,0,0
4,23,241,4,0,0
4,23,91,4,0,0
4,23,206,4,0,0
4,23,280,4,0,0
4,23,421,4,0,0
4,23,34,4,0,0
4,23,7,4,0,0
4,23,9,4,0,0
4,23,214,4,0,0
4,23,337,4,0,0
4,23,156,4,0,0
4,23,157,4,0,0
4,23,14,4,0,0
4,23,349,4,0,0
4,23,164,4,0,0
4,23,261,4,0,0
4,23,242,4,0,0
4,23,406,4,0,0
4,23,257,4,0,0
4,23,53,4,0,0
4,23,270,4,0,0
4,23,126,4,0,0
4,23,519,4,0,0
4,23,200,4,0,0
4,23,315,4,0,0
4,23,411,4,0,0
4,23,394,4,0,0
4,23,853,4,0,0
4,23,46,4,0,0
4,23,264,4,0,0
4,23,311,4,0,0
4,23,44,2,0,0
4,23,68,2,0,0
4,23,187,2,0,0
4,23,231,2,0,0
4,23,232,2,0,0
4,23,246,2,0,0
4,23,407,2,0,0
4,23,525,2,0,0
5,23,10,1,1,0
5,23,45,1,1,0
5,23,52,1,1,0
5,23,108,1,1,0
5,23,225,1,12,0
5,23,424,1,19,0
5,23,163,1,24,0
5,23,53,1,30,0
5,23,184,1,37,0
5,23,517,1,48,0
5,23,394,1,54,0
5,23,36,4,0,0
5,23,184,4,0,0
5,23,182,4,0,0
5,23,424,4,0,0
5,23,83,4,0,0
5,23,263,4,0,0
5,23,129,4,0,0
5,23,317,4,0,0
5,23,488,4,0,0
5,23,374,4,0,0
5,23,525,4,0,0
5,23,203,4,0,0
5,23,241,4,0,0
5,23,91,4,0,0
5,23,206,4,0,0
5,23,280,4,0,0
5,23,421,4,0,0
5,23,34,4,0,0
5,23,7,4,0,0
5,23,9,4,0,0
5,23,214,4,0,0
5,23,337,4,0,0
5,23,156,4,0,0
5,23,157,4,0,0
5,23,14,4,0,0
5,23,349,4,0,0
5,23,164,4,0,0
5,23,261,4,0,0
5,23,242,4,0,0
5,23,406,4,0,0
5,23,257,4,0,0
5,23,53,4,0,0
5,23,270,4,0,0
5,23,126,4,0,0
5,23,519,4,0,0
5,23,200,4,0,0
5,23,315,4,0,0
5,23,411,4,0,0
5,23,394,4,0,0
5,23,853,4,0,0
5,23,46,4,0,0
5,23,264,4,0,0
5,23,311,4,0,0
6,23,403,1,0,0
6,23,10,1,1,0
6,23,45,1,1,0
6,23,52,1,1,0
6,23,108,1,1,0
6,23,257,1,1,0
6,23,337,1,1,0
6,23,225,1,12,0
6,23,424,1,19,0
6,23,163,1,24,0
6,23,53,1,30,0
6,23,184,1,39,0
6,23,83,1,46,0
6,23,517,1,54,0
6,23,394,1,62,0
6,23,36,4,0,0
6,23,184,4,0,0
6,23,182,4,0,0
6,23,424,4,0,0
6,23,512,4,0,0
6,23,83,4,0,0
6,23,263,4,0,0
6,23,332,4,0,0
6,23,523,4,0,0
6,23,129,4,0,0
6,23,317,4,0,0
6,23,488,4,0,0
6,23,314,4,0,0
6,23,374,4,0,0
6,23,525,4,0,0
6,23,203,4,0,0
6,23,241,4,0,0
6,23,201,4,0,0
6,23,91,4,0,0
6,23,280,4,0,0
6,23,421,4,0,0
6,23,403,4,0,0
6,23,34,4,0,0
6,23,7,4,0,0
6,23,9,4,0,0
6,23,214,4,0,0
6,23,337,4,0,0
6,23,156,4,0,0
6,23,157,4,0,0
6,23,14,4,0,0
6,23,19,4,0,0
6,23,349,4,0,0
6,23,164,4,0,0
6,23,261,4,0,0
6,23,242,4,0,0
6,23,406,4,0,0
6,23,257,4,0,0
6,23,53,4,0,0
6,23,270,4,0,0
6,23,126,4,0,0
6,23,519,4,0,0
6,23,89,4,0,0
6,23,416,4,0,0
6,23,307,4,0,0
6,23,200,4,0,0
6,23,315,4,0,0
6,23,411,4,0,0
6,23,542,4,0,0
6,23,63,4,0,0
6,23,394,4,0,0
6,23,76,4,0,0
6,23,853,4,0,0
6,23,46,4,0,0
6,23,535,4,0,0
6,23,264,4,0,0
6,23,311,4,0,0
23,23,35,1,1,0
23,23,43,1,1,0
23,23,40,1,4,0
23,23,44,1,9,0
23,23,137,1,12,0
23,23,103,1,17,0
23,23,51,1,20,0
23,23,256,1,25,0
23,23,254,1,25,0
23,23,255,1,25,0
23,23,491,1,28,0
23,23,188,1,33,0
23,23,380,1,36,0
23,23,562,1,38,0
23,23,114,1,41,0
23,23,489,1,44,0
23,23,441,1,49,0
23,23,36,4,0,0
23,23,189,4,0,0
23,23,184,4,0,0
23,23,182,4,0,0
23,23,424,4,0,0
23,23,491,4,0,0
23,23,168,4,0,0
23,23,887,4,0,0
23,23,263,4,0,0
23,23,342,4,0,0
23,23,555,4,0,0
23,23,341,4,0,0
23,23,317,4,0,0
23,23,474,4,0,0
23,23,203,4,0,0
23,23,241,4,0,0
23,23,240,4,0,0
23,23,91,4,0,0
23,23,706,4,0,0
23,23,214,4,0,0
23,23,402,4,0,0
23,23,398,4,0,0
23,23,156,4,0,0
23,23,157,4,0,0
23,23,390,4,0,0
23,23,399,4,0,0
23,23,141,4,0,0
23,23,441,4,0,0
23,23,164,4,0,0
23,23,242,4,0,0
23,23,202,4,0,0
23,23,188,4,0,0
23,23,89,4,0,0
23,23,853,4,0,0
23,23,114,4,0,0
23,23,92,4,0,0
23,23,180,4,0,0
23,23,282,4,0,0
23,23,810,4,0,0
23,23,799,4,0,0
23,23,180,2,0,0
23,23,184,2,0,0
23,23,305,2,0,0
23,23,342,2,0,0
23,23,389,2,0,0
23,23,415,2,0,0
24,23,242,1,0,0
24,23,35,1,1,0
24,23,40,1,1,0
24,23,43,1,1,0
24,23,44,1,1,0
24,23,424,1,1,0
24,23,423,1,1,0
24,23,422,1,1,0
24,23,137,1,12,0
24,23,103,1,17,0
24,23,51,1,20,0
24,23,256,1,27,0
24,23,254,1,27,0
24,23,255,1,27,0
24,23,491,1,32,0
24,23,188,1,39,0
24,23,380,1,44,0
24,23,562,1,48,0
24,23,114,1,51,0
24,23,489,1,56,0
24,23,441,1,63,0
24,23,36,4,0,0
24,23,189,4,0,0
24,23,184,4,0,0
24,23,182,4,0,0
24,23,424,4,0,0
24,23,422,4,0,0
24,23,423,4,0,0
24,23,491,4,0,0
24,23,168,4,0,0
24,23,887,4,0,0
24,23,263,4,0,0
24,23,342,4,0,0
24,23,523,4,0,0
24,23,555,4,0,0
24,23,341,4,0,0
24,23,317,4,0,0
24,23,525,4,0,0
24,23,474,4,0,0
24,23,203,4,0,0
24,23,241,4,0,0
24,23,240,4,0,0
24,23,91,4,0,0
24,23,706,4,0,0
24,23,34,4,0,0
24,23,214,4,0,0
24,23,402,4,0,0
24,23,398,4,0,0
24,23,707,4,0,0
24,23,156,4,0,0
24,23,157,4,0,0
24,23,390,4,0,0
24,23,399,4,0,0
24,23,141,4,0,0
24,23,441,4,0,0
24,23,164,4,0,0
24,23,242,4,0,0
24,23,202,4,0,0
24,23,188,4,0,0
24,23,89,4,0,0
24,23,416,4,0,0
24,23,63,4,0,0
24,23,853,4,0,0
24,23,114,4,0,0
24,23,92,4,0,0
24,23,180,4,0,0
24,23,282,4,0,0
24,23,810,4,0,0
24,23,799,4,0,0
25,23,609,1,1,0
25,23,417,1,1,0
25,23,204,1,1,0
25,23,186,1,1,0
25,23,589,1,1,0
25,23,98,1,1,0
25,23,39,1,1,0
25,23,84,1,1,0
25,23,45,1,1,0
25,23,86,1,4,0
25,23,104,1,8,0
25,23,486,1,12,0
25,23,364,1,16,0
25,23,209,1,20,0
25,23,97,1,24,0
25,23,231,1,28,0
25,23,435,1,32,0
25,23,85,1,36,0
25,23,113,1,40,0
25,23,87,1,44,0
25,23,36,4,0,0
25,23,204,4,0,0
25,23,313,4,0,0
25,23,97,4,0,0
25,23,182,4,0,0
25,23,168,4,0,0
25,23,574,4,0,0
25,23,887,4,0,0
25,23,451,4,0,0
25,23,263,4,0,0
25,23,129,4,0,0
25,23,577,4,0,0
25,23,374,4,0,0
25,23,203,4,0,0
25,23,521,4,0,0
25,23,240,4,0,0
25,23,91,4,0,0
25,23,280,4,0,0
25,23,34,4,0,0
25,23,9,4,0,0
25,23,214,4,0,0
25,23,486,4,0,0
25,23,115,4,0,0
25,23,113,4,0,0
25,23,447,4,0,0
25,23,86,4,0,0
25,23,156,4,0,0
25,23,598,4,0,0
25,23,164,4,0,0
25,23,227,4,0,0
25,23,57,4,0,0
25,23,85,4,0,0
25,23,583,4,0,0
25,23,270,4,0,0
25,23,179,4,0,0
25,23,604,4,0,0
25,23,417,4,0,0
25,23,528,4,0,0
25,23,87,4,0,0
25,23,853,4,0,0
25,23,268,4,0,0
25,23,282,4,0,0
25,23,264,4,0,0
25,23,609,1,1,0
25,23,417,1,1,0
25,23,204,1,1,0
25,23,186,1,1,0
25,23,589,1,1,0
25,23,98,1,1,0
25,23,39,1,1,0
25,23,84,1,1,0
25,23,45,1,1,0
25,23,86,1,4,0
25,23,104,1,8,0
25,23,486,1,12,0
25,23,364,1,16,0
25,23,209,1,20,0
25,23,97,1,24,0
25,23,231,1,28,0
25,23,435,1,32,0
25,23,85,1,36,0
25,23,113,1,40,0
25,23,87,1,44,0
25,23,36,4,0,0
25,23,204,4,0,0
25,23,313,4,0,0
25,23,97,4,0,0
25,23,182,4,0,0
25,23,168,4,0,0
25,23,574,4,0,0
25,23,887,4,0,0
25,23,451,4,0,0
25,23,263,4,0,0
25,23,129,4,0,0
25,23,577,4,0,0
25,23,374,4,0,0
25,23,203,4,0,0
25,23,521,4,0,0
25,23,240,4,0,0
25,23,91,4,0,0
25,23,280,4,0,0
25,23,34,4,0,0
25,23,9,4,0,0
25,23,214,4,0,0
25,23,486,4,0,0
25,23,115,4,0,0
25,23,113,4,0,0
25,23,447,4,0,0
25,23,86,4,0,0
25,23,156,4,0,0
25,23,598,4,0,0
25,23,164,4,0,0
25,23,227,4,0,0
25,23,57,4,0,0
25,23,85,4,0,0
25,23,583,4,0,0
25,23,270,4,0,0
25,23,179,4,0,0
25,23,604,4,0,0
25,23,417,4,0,0
25,23,528,4,0,0
25,23,87,4,0,0
25,23,853,4,0,0
25,23,268,4,0,0
25,23,282,4,0,0
25,23,264,4,0,0
25,23,609,1,1,0
25,23,417,1,1,0
25,23,204,1,1,0
25,23,186,1,1,0
25,23,589,1,1,0
25,23,98,1,1,0
25,23,39,1,1,0
25,23,84,1,1,0
25,23,45,1,1,0
25,23,86,1,4,0
25,23,104,1,8,0
25,23,486,1,12,0
25,23,364,1,16,0
25,23,209,1,20,0
25,23,97,1,24,0
25,23,231,1,28,0
25,23,435,1,32,0
25,23,85,1,36,0
25,23,113,1,40,0
25,23,87,1,44,0
25,23,36,4,0,0
25,23,204,4,0,0
25,23,313,4,0,0
25,23,97,4,0,0
25,23,182,4,0,0
25,23,168,4,0,0
25,23,574,4,0,0
25,23,887,4,0,0
25,23,451,4,0,0
25,23,263,4,0,0
25,23,129,4,0,0
25,23,577,4,0,0
25,23,374,4,0,0
25,23,203,4,0,0
25,23,521,4,0,0
25,23,240,4,0,0
25,23,91,4,0,0
25,23,280,4,0,0
25,23,34,4,0,0
25,23,9,4,0,0
25,23,214,4,0,0
25,23,486,4,0,0
25,23,115,4,0,0
25,23,113,4,0,0
25,23,447,4,0,0
25,23,86,4,0,0
25,23,156,4,0,0
25,23,598,4,0,0
25,23,164,4,0,0
25,23,227,4,0,0
25,23,57,4,0,0
25,23,85,4,0,0
25,23,583,4,0,0
25,23,270,4,0,0
25,23,179,4,0,0
25,23,604,4,0,0
25,23,417,4,0,0
25,23,528,4,0,0
25,23,87,4,0,0
25,23,853,4,0,0
25,23,268,4,0,0
25,23,282,4,0,0
25,23,264,4,0,0
25,23,609,1,1,0
25,23,417,1,1,0
25,23,204,1,1,0
25,23,186,1,1,0
25,23,589,1,1,0
25,23,98,1,1,0
25,23,39,1,1,0
25,23,84,1,1,0
25,23,45,1,1,0
25,23,86,1,4,0
25,23,104,1,8,0
25,23,486,1,12,0
25,23,364,1,16,0
25,23,209,1,20,0
25,23,97,1,24,0
25,23,231,1,28,0
25,23,435,1,32,0
25,23,85,1,36,0
25,23,113,1,40,0
25,23,87,1,44,0
25,23,36,4,0,0
25,23,204,4,0,0
25,23,313,4,0,0
25,23,97,4,0,0
25,23,182,4,0,0
25,23,168,4,0,0
25,23,574,4,0,0
25,23,887,4,0,0
25,23,451,4,0,0
25,23,263,4,0,0
25,23,129,4,0,0
25,23,577,4,0,0
25,23,374,4,0,0
25,23,203,4,0,0
25,23,521,4,0,0
25,23,240,4,0,0
25,23,91,4,0,0
25,23,280,4,0,0
25,23,34,4,0,0
25,23,9,4,0,0
25,23,214,4,0,0
25,23,486,4,0,0
25,23,115,4,0,0
25,23,113,4,0,0
25,23,447,4,0,0
25,23,86,4,0,0
25,23,156,4,0,0
25,23,598,4,0,0
25,23,164,4,0,0
25,23,227,4,0,0
25,23,57,4,0,0
25,23,85,4,0,0
25,23,583,4,0,0
25,23,270,4,0,0
25,23,179,4,0,0
25,23,604,4,0,0
25,23,417,4,0,0
25,23,528,4,0,0
25,23,87,4,0,0
25,23,853,4,0,0
25,23,268,4,0,0
25,23,282,4,0,0
25,23,264,4,0,0
25,23,609,1,1,0
25,23,417,1,1,0
25,23,204,1,1,0
25,23,186,1,1,0
25,23,589,1,1,0
25,23,98,1,1,0
25,23,39,1,1,0
25,23,84,1,1,0
25,23,45,1,1,0
25,23,86,1,4,0
25,23,104,1,8,0
25,23,486,1,12,0
25,23,364,1,16,0
25,23,209,1,20,0
25,23,97,1,24,0
25,23,231,1,28,0
25,23,435,1,32,0
25,23,85,1,36,0
25,23,113,1,40,0
25,23,87,1,44,0
25,23,36,4,0,0
25,23,204,4,0,0
25,23,313,4,0,0
25,23,97,4,0,0
25,23,182,4,0,0
25,23,168,4,0,0
25,23,574,4,0,0
25,23,887,4,0,0
25,23,451,4,0,0
25,23,263,4,0,0
25,23,129,4,0,0
25,23,577,4,0,0
25,23,374,4,0,0
25,23,203,4,0,0
25,23,521,4,0,0
25,23,240,4,0,0
25,23,91,4,0,0
25,23,280,4,0,0
25,23,34,4,0,0
25,23,9,4,0,0
25,23,214,4,0,0
25,23,486,4,0,0
25,23,115,4,0,0
25,23,113,4,0,0
25,23,447,4,0,0
25,23,86,4,0,0
25,23,156,4,0,0
25,23,598,4,0,0
25,23,164,4,0,0
25,23,227,4,0,0
25,23,57,4,0,0
25,23,85,4,0,0
25,23,583,4,0,0
25,23,270,4,0,0
25,23,179,4,0,0
25,23,604,4,0,0
25,23,417,4,0,0
25,23,528,4,0,0
25,23,87,4,0,0
25,23,853,4,0,0
25,23,268,4,0,0
25,23,282,4,0,0
25,23,264,4,0,0
25,23,609,1,1,0
25,23,417,1,1,0
25,23,204,1,1,0
25,23,186,1,1,0
25,23,589,1,1,0
25,23,98,1,1,0
25,23,39,1,1,0
25,23,84,1,1,0
25,23,45,1,1,0
25,23,86,1,4,0
25,23,104,1,8,0
25,23,486,1,12,0
25,23,364,1,16,0
25,23,209,1,20,0
25,23,97,1,24,0
25,23,231,1,28,0
25,23,435,1,32,0
25,23,85,1,36,0
25,23,113,1,40,0
25,23,87,1,44,0
25,23,36,4,0,0
25,23,204,4,0,0
25,23,313,4,0,0
25,23,97,4,0,0
25,23,182,4,0,0
25,23,168,4,0,0
