10091,17,68,2,0,
10091,17,515,2,0,
10091,17,154,2,0,
10091,17,382,2,0,
10091,17,279,2,0,
10091,17,179,2,0,
10091,17,289,2,0,
10091,17,254,2,0,
10091,17,256,2,0,
10091,17,415,2,0,
10091,17,253,2,0,
10091,18,68,2,0,
10091,18,515,2,0,
10091,18,154,2,0,
10091,18,382,2,0,
10091,18,279,2,0,
10091,18,179,2,0,
10091,18,289,2,0,
10091,18,254,2,0,
10091,18,256,2,0,
10091,18,415,2,0,
10091,18,253,2,0,
10101,17,133,2,0,
10101,17,498,2,0,
10101,17,68,2,0,
10101,17,306,2,0,
10101,17,174,2,0,
10101,17,203,2,0,
10101,17,175,2,0,
10101,17,556,2,0,
10101,17,333,2,0,
10101,17,232,2,0,
10101,17,400,2,0,
10101,18,133,2,0,
10101,18,498,2,0,
10101,18,68,2,0,
10101,18,306,2,0,
10101,18,174,2,0,
10101,18,203,2,0,
10101,18,175,2,0,
10101,18,556,2,0,
10101,18,333,2,0,
10101,18,232,2,0,
10101,18,400,2,0,
10101,18,468,2,0,
10103,17,97,2,0,
10103,18,97,2,0,
10103,17,204,2,0,
10103,18,204,2,0,
10103,17,50,2,0,
10103,18,50,2,0,
10103,17,227,2,0,
10103,18,227,2,0,
10103,17,326,2,0,
10103,18,326,2,0,
10103,17,175,2,0,
10103,18,175,2,0,
10103,17,573,2,0,
10103,18,573,2,0,
10103,17,336,2,0,
10103,18,336,2,0,
10103,17,95,2,0,
10103,18,95,2,0,
10103,17,585,2,0,
10103,18,585,2,0,
10103,17,384,2,0,
10103,18,384,2,0,
10103,17,180,2,0,
10103,18,180,2,0,
10103,17,290,2,0,
10103,18,290,2,0,
10103,17,541,2,0,
10103,18,541,2,0,
10105,17,246,2,0,
10105,18,246,2,0,
10105,17,251,2,0,
10105,18,251,2,0,
10105,17,203,2,0,
10105,18,203,2,0,
10105,17,185,2,0,
10105,18,185,2,0,
10105,17,515,2,0,
10105,18,515,2,0,
10105,17,29,2,0,
10105,18,29,2,0,
10105,17,262,2,0,
10105,18,262,2,0,
10105,17,319,2,0,
10105,18,319,2,0,
10105,17,228,2,0,
10105,18,228,2,0,
10105,17,179,2,0,
10105,18,179,2,0,
10105,17,37,2,0,
10105,18,37,2,0,
10107,17,133,2,0,
10107,18,133,2,0,
10107,17,274,2,0,
10107,18,274,2,0,
10107,17,204,2,0,
10107,18,204,2,0,
10107,17,343,2,0,
10107,18,343,2,0,
10107,17,175,2,0,
10107,18,175,2,0,
10107,17,260,2,0,
10107,18,260,2,0,
10107,17,492,2,0,
10107,18,492,2,0,
10107,17,95,2,0,
10107,18,95,2,0,
10107,17,575,2,0,
10107,18,575,2,0,
10107,17,386,2,0,
10107,18,386,2,0,
10107,17,289,2,0,
10107,18,289,2,0,
10107,17,180,2,0,
10107,18,180,2,0,
10109,17,475,2,0,
10109,18,475,2,0,
10109,17,335,2,0,
10109,18,335,2,0,
10109,17,68,2,0,
10109,18,68,2,0,
10109,17,174,2,0,
10109,18,174,2,0,
10109,17,203,2,0,
10109,18,203,2,0,
10109,17,175,2,0,
10109,18,175,2,0,
10109,17,393,2,0,
10109,18,393,2,0,
10109,17,431,2,0,
10109,18,431,2,0,
10109,17,103,2,0,
10109,18,103,2,0,
10109,17,469,2,0,
10109,18,469,2,0,
10112,17,372,2,0,
10112,18,372,2,0,
10112,17,499,2,0,
10112,18,499,2,0,
10112,17,174,2,0,
10112,18,174,2,0,
10112,17,286,2,0,
10112,18,286,2,0,
10112,17,212,2,0,
10112,18,212,2,0,
10112,17,228,2,0,
10112,18,228,2,0,
10112,17,184,2,0,
10112,18,184,2,0,
10112,17,425,2,0,
10112,18,425,2,0,
10112,17,180,2,0,
10112,18,180,2,0,
10112,17,255,2,0,
10112,18,255,2,0,
10112,17,254,2,0,
10112,18,254,2,0,
10112,17,256,2,0,
10112,18,256,2,0,
10112,18,612,2,0,
